Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Location,Fraudulent
T01313,U0759,65.74,Online,2025-02-24 16:00:00,Urban,0
T01314,U0899,158.64,Online,2025-02-24 17:00:00,Suburban,0
T01315,U0243,12.45,Online,2025-02-24 18:00:00,Urban,0
T01316,U0543,108.66,ATM,2025-02-24 19:00:00,Urban,0
T01317,U0040,136.14,POS,2025-02-24 20:00:00,Rural,0
T01318,U0229,124.1,POS,2025-02-24 21:00:00,Suburban,0
T01319,U0548,50.45,POS,2025-02-24 22:00:00,Urban,0
T01320,U0920,49.69,Online,2025-02-24 23:00:00,Urban,0
T01321,U0223,25.81,Online,2025-02-25 00:00:00,Suburban,0
T01322,U0006,69.8,Online,2025-02-25 01:00:00,Suburban,0
T01323,U0322,37.89,ATM,2025-02-25 02:00:00,Suburban,0
T01324,U0468,56.57,Mobile,2025-02-25 03:00:00,Urban,0
T01325,U0732,27.97,Online,2025-02-25 04:00:00,Rural,0
T01326,U0075,65.74,Online,2025-02-25 05:00:00,Urban,0
T01327,U0004,87.0,Online,2025-02-25 06:00:00,Suburban,0
T01328,U0847,7.92,Online,2025-02-25 07:00:00,Urban,0
T01329,U0646,89.47,POS,2025-02-25 08:00:00,Urban,0
T01330,U0118,38.86,Online,2025-02-25 09:00:00,Rural,0
T01331,U0881,93.11,Mobile,2025-02-25 10:00:00,Urban,0
T01332,U0606,28.22,Online,2025-02-25 11:00:00,Urban,0
T01333,U0504,23.82,Mobile,2025-02-25 12:00:00,Suburban,0
T01334,U0998,123.29,POS,2025-02-25 13:00:00,Suburban,0
T01335,U0947,14.46,POS,2025-02-25 14:00:00,Suburban,0
T01336,U0574,92.96,POS,2025-02-25 15:00:00,Urban,0
T01337,U0441,33.08,POS,2025-02-25 16:00:00,Urban,0
T01338,U0194,36.09,POS,2025-02-25 17:00:00,Rural,0
T01339,U0847,18.44,POS,2025-02-25 18:00:00,Urban,0
T01340,U0715,42.55,POS,2025-02-25 19:00:00,Suburban,0
T01341,U0392,19.67,Mobile,2025-02-25 20:00:00,Urban,0
T01342,U0026,2.0,POS,2025-02-25 21:00:00,Suburban,0
T01343,U0435,15.87,POS,2025-02-25 22:00:00,Urban,0
T01344,U0173,0.32,ATM,2025-02-25 23:00:00,Urban,1
T01345,U0300,191.65,Online,2025-02-26 00:00:00,Suburban,0
T01346,U0645,168.7,Online,2025-02-26 01:00:00,Urban,0
T01347,U0326,25.14,Online,2025-02-26 02:00:00,Suburban,0
T01348,U0410,65.17,POS,2025-02-26 03:00:00,Suburban,0
T01349,U0118,21.22,ATM,2025-02-26 04:00:00,Suburban,0
T01350,U0836,55.6,Online,2025-02-26 05:00:00,Rural,0
T01351,U0787,81.85,POS,2025-02-26 06:00:00,Urban,1
T01352,U0724,146.64,POS,2025-02-26 07:00:00,Urban,0
T01353,U0225,25.56,Online,2025-02-26 08:00:00,Urban,0
T01354,U0532,76.46,POS,2025-02-26 09:00:00,Urban,0
T01355,U0113,15.46,ATM,2025-02-26 10:00:00,Urban,0
T01356,U0140,231.95,Online,2025-02-26 11:00:00,Urban,0
T01357,U0559,1.31,POS,2025-02-26 12:00:00,Urban,0
T01358,U0001,46.26,POS,2025-02-26 13:00:00,Urban,0
T01359,U0090,53.87,Online,2025-02-26 14:00:00,Urban,0
T01360,U0654,58.24,Online,2025-02-26 15:00:00,Suburban,0
T01361,U0320,6.41,Mobile,2025-02-26 16:00:00,Urban,0
T01362,U0550,139.46,Online,2025-02-26 17:00:00,Urban,0
T01363,U0805,9.99,Online,2025-02-26 18:00:00,Suburban,0
T01364,U0894,48.74,Online,2025-02-26 19:00:00,Urban,0
T01365,U0139,12.59,POS,2025-02-26 20:00:00,Rural,0
T01366,U0511,18.35,POS,2025-02-26 21:00:00,Suburban,0
T01367,U0868,39.53,POS,2025-02-26 22:00:00,Urban,0
T01368,U0845,26.99,Online,2025-02-26 23:00:00,Suburban,0
T01369,U0259,8.73,ATM,2025-02-27 00:00:00,Suburban,0
T01370,U0673,9.37,Online,2025-02-27 01:00:00,Urban,0
T01371,U0902,27.08,Online,2025-02-27 02:00:00,Suburban,0
T01372,U0690,70.79,Online,2025-02-27 03:00:00,Urban,0
T01373,U0010,114.12,Online,2025-02-27 04:00:00,Urban,0
T01374,U0261,4.39,ATM,2025-02-27 05:00:00,Urban,0
T01375,U0919,24.97,Mobile,2025-02-27 06:00:00,Urban,0
T01376,U0650,5.28,Online,2025-02-27 07:00:00,Urban,0
T01377,U0172,4.2,ATM,2025-02-27 08:00:00,Rural,1
T01378,U0898,54.19,POS,2025-02-27 09:00:00,Urban,0
T01379,U0013,46.12,Mobile,2025-02-27 10:00:00,Urban,0
T01380,U0168,8.9,Online,2025-02-27 11:00:00,Urban,0
T01381,U0642,13.32,POS,2025-02-27 12:00:00,Suburban,0
T01382,U0596,1.2,Online,2025-02-27 13:00:00,Rural,0
T01383,U0321,90.07,ATM,2025-02-27 14:00:00,Suburban,0
T01384,U0319,183.83,Online,2025-02-27 15:00:00,Rural,0
T01385,U0613,7.28,POS,2025-02-27 16:00:00,Suburban,0
T01386,U0329,13.16,Online,2025-02-27 17:00:00,Rural,0
T01387,U0785,101.4,Online,2025-02-27 18:00:00,Suburban,0
T01388,U0777,130.5,POS,2025-02-27 19:00:00,Urban,0
T01389,U0971,27.2,ATM,2025-02-27 20:00:00,Urban,0
T01390,U0911,2.6,POS,2025-02-27 21:00:00,Suburban,0
T01391,U0920,2.01,ATM,2025-02-27 22:00:00,Urban,0
T01392,U0550,42.66,Online,2025-02-27 23:00:00,Urban,0
T01393,U0419,24.95,POS,2025-02-28 00:00:00,Urban,0
T01394,U0606,1.45,Online,2025-02-28 01:00:00,Rural,0
T01395,U0095,43.76,Online,2025-02-28 02:00:00,Urban,0
T01396,U0817,0.57,POS,2025-02-28 03:00:00,Suburban,0
T01397,U0581,77.41,POS,2025-02-28 04:00:00,Suburban,0
T01398,U0318,18.3,POS,2025-02-28 05:00:00,Rural,0
T01399,U0956,2.05,POS,2025-02-28 06:00:00,Rural,0
T01400,U0236,44.38,POS,2025-02-28 07:00:00,Suburban,0
T01401,U0946,25.35,Online,2025-02-28 08:00:00,Urban,0
T01402,U0334,182.1,Online,2025-02-28 09:00:00,Urban,0
T01403,U0885,39.28,POS,2025-02-28 10:00:00,Urban,0
T01404,U0376,16.1,Online,2025-02-28 11:00:00,Suburban,0
T01405,U0459,61.8,Online,2025-02-28 12:00:00,Suburban,0
T01406,U0137,15.84,Online,2025-02-28 13:00:00,Suburban,0
T01407,U0930,117.3,POS,2025-02-28 14:00:00,Urban,0
T01408,U0588,23.48,Online,2025-02-28 15:00:00,Urban,0
T01409,U0995,39.91,POS,2025-02-28 16:00:00,Urban,0
T01410,U0547,2.59,POS,2025-02-28 17:00:00,Urban,0
T01411,U0513,27.77,Online,2025-02-28 18:00:00,Urban,0
T01412,U0296,89.3,POS,2025-02-28 19:00:00,Urban,0
T01413,U0320,81.9,POS,2025-02-28 20:00:00,Suburban,0
T01414,U0918,12.7,POS,2025-02-28 21:00:00,Urban,0
T01415,U0572,12.81,POS,2025-02-28 22:00:00,Urban,0
T01416,U0832,85.0,Online,2025-02-28 23:00:00,Rural,0
T01417,U0349,133.25,POS,2025-03-01 00:00:00,Urban,0
T01418,U0840,5.01,Online,2025-03-01 01:00:00,Urban,0
T01419,U0779,29.9,Mobile,2025-03-01 02:00:00,Urban,0
T01420,U0873,20.58,ATM,2025-03-01 03:00:00,Urban,0
T01421,U0229,102.28,POS,2025-03-01 04:00:00,Urban,0
T01422,U0270,4.36,Online,2025-03-01 05:00:00,Urban,0
T01423,U0828,11.86,Online,2025-03-01 06:00:00,Urban,0
T01424,U0798,69.81,Online,2025-03-01 07:00:00,Urban,0
T01425,U0291,2.63,Online,2025-03-01 08:00:00,Urban,0
T01426,U0725,33.92,Online,2025-03-01 09:00:00,Suburban,0
T01427,U0165,29.18,POS,2025-03-01 10:00:00,Urban,0
T01428,U0005,20.35,Online,2025-03-01 11:00:00,Rural,0
T01429,U0851,25.09,Mobile,2025-03-01 12:00:00,Urban,0
T01430,U0379,37.74,Online,2025-03-01 13:00:00,Urban,0
T01431,U0078,8.8,Mobile,2025-03-01 14:00:00,Suburban,0
T01432,U0410,42.43,Mobile,2025-03-01 15:00:00,Urban,0
T01433,U0574,81.85,POS,2025-03-01 16:00:00,Urban,0
T01434,U0132,71.39,POS,2025-03-01 17:00:00,Suburban,0
T01435,U0601,8.36,Online,2025-03-01 18:00:00,Urban,0
T01436,U0749,8.08,POS,2025-03-01 19:00:00,Suburban,0
T01437,U0042,15.61,Online,2025-03-01 20:00:00,Rural,0
T01438,U0089,22.4,Online,2025-03-01 21:00:00,Urban,0
T01439,U0402,26.25,POS,2025-03-01 22:00:00,Urban,0
T01440,U0296,56.92,Online,2025-03-01 23:00:00,Urban,0
T01441,U0840,2.92,POS,2025-03-02 00:00:00,Rural,0
T01442,U0295,1.76,Online,2025-03-02 01:00:00,Suburban,0
T01443,U0616,24.87,Online,2025-03-02 02:00:00,Rural,0
T01444,U0526,59.73,Online,2025-03-02 03:00:00,Urban,0
T01445,U0800,10.75,Online,2025-03-02 04:00:00,Suburban,0
T01446,U0691,51.29,Online,2025-03-02 05:00:00,Urban,0
T01447,U0637,15.04,Online,2025-03-02 06:00:00,Urban,0
T01448,U0422,108.62,Online,2025-03-02 07:00:00,Rural,0
T01449,U0865,113.02,ATM,2025-03-02 08:00:00,Urban,0
T01450,U0023,17.64,Online,2025-03-02 09:00:00,Rural,0
T01451,U0575,13.07,POS,2025-03-02 10:00:00,Urban,0
T01452,U0143,26.49,Online,2025-03-02 11:00:00,Suburban,0
T01453,U0993,13.76,ATM,2025-03-02 12:00:00,Urban,0
T01454,U0665,55.8,Online,2025-03-02 13:00:00,Urban,0
T01455,U0145,87.45,Online,2025-03-02 14:00:00,Urban,0
T01456,U0225,55.9,POS,2025-03-02 15:00:00,Urban,0
T01457,U0503,86.96,Online,2025-03-02 16:00:00,Urban,0
T01458,U0962,25.29,POS,2025-03-02 17:00:00,Suburban,0
T01459,U0974,8.5,Online,2025-03-02 18:00:00,Urban,0
T01460,U0821,66.96,Mobile,2025-03-02 19:00:00,Urban,0
T01461,U0616,22.35,Online,2025-03-02 20:00:00,Urban,0
T01462,U0104,55.63,Online,2025-03-02 21:00:00,Urban,0
T01463,U0947,15.78,POS,2025-03-02 22:00:00,Suburban,0
T01464,U0039,4.24,Online,2025-03-02 23:00:00,Suburban,0
T01465,U0947,245.19,ATM,2025-03-03 00:00:00,Urban,0
T01466,U0198,8.49,Online,2025-03-03 01:00:00,Urban,0
T01467,U0646,222.93,POS,2025-03-03 02:00:00,Suburban,0
T01468,U0579,189.23,Online,2025-03-03 03:00:00,Urban,0
T01469,U0391,78.95,ATM,2025-03-03 04:00:00,Urban,0
T01470,U0179,53.86,POS,2025-03-03 05:00:00,Urban,0
T01471,U0968,43.11,Online,2025-03-03 06:00:00,Urban,0
T01472,U0554,100.53,Online,2025-03-03 07:00:00,Urban,0
T01473,U0448,17.09,Online,2025-03-03 08:00:00,Urban,0
T01474,U0500,31.53,Mobile,2025-03-03 09:00:00,Suburban,0
T01475,U0015,48.3,Online,2025-03-03 10:00:00,Urban,0
T01476,U0623,26.48,Online,2025-03-03 11:00:00,Urban,0
T01477,U0669,27.89,Online,2025-03-03 12:00:00,Urban,0
T01478,U0289,20.05,Online,2025-03-03 13:00:00,Urban,0
T01479,U0478,41.53,POS,2025-03-03 14:00:00,Urban,0
T01480,U0231,95.05,Mobile,2025-03-03 15:00:00,Rural,0
T01481,U0923,11.25,POS,2025-03-03 16:00:00,Urban,0
T01482,U0420,136.23,ATM,2025-03-03 17:00:00,Suburban,0
T01483,U0157,58.41,POS,2025-03-03 18:00:00,Urban,0
T01484,U0550,86.66,Online,2025-03-03 19:00:00,Suburban,0
T01485,U0441,40.62,Online,2025-03-03 20:00:00,Urban,0
T01486,U0097,75.6,POS,2025-03-03 21:00:00,Urban,0
T01487,U0997,0.82,Mobile,2025-03-03 22:00:00,Suburban,1
T01488,U0411,85.29,ATM,2025-03-03 23:00:00,Urban,0
T01489,U0951,2.05,Online,2025-03-04 00:00:00,Suburban,0
T01490,U0289,110.32,Online,2025-03-04 01:00:00,Urban,0
T01491,U0254,241.18,Online,2025-03-04 02:00:00,Rural,0
T01492,U0196,17.41,Mobile,2025-03-04 03:00:00,Suburban,0
T01493,U0598,11.81,ATM,2025-03-04 04:00:00,Rural,0
T01494,U0834,72.49,POS,2025-03-04 05:00:00,Urban,0
T01495,U0522,14.59,Online,2025-03-04 06:00:00,Urban,0
T01496,U0517,100.33,POS,2025-03-04 07:00:00,Suburban,0
T01497,U0635,5.43,Online,2025-03-04 08:00:00,Suburban,0
T01498,U0842,6.73,Online,2025-03-04 09:00:00,Rural,0
T01499,U0865,193.52,POS,2025-03-04 10:00:00,Urban,0
T01500,U0118,56.02,Online,2025-03-04 11:00:00,Suburban,0
T01501,U0806,93.83,Online,2025-03-04 12:00:00,Urban,0
T01502,U0909,19.6,ATM,2025-03-04 13:00:00,Urban,0
T01503,U0159,56.43,POS,2025-03-04 14:00:00,Urban,0
T01504,U0815,45.1,Online,2025-03-04 15:00:00,Urban,0
T01505,U0228,46.21,POS,2025-03-04 16:00:00,Rural,0
T01506,U0877,57.37,Online,2025-03-04 17:00:00,Urban,0
T01507,U0216,42.83,POS,2025-03-04 18:00:00,Suburban,0
T01508,U0948,28.02,POS,2025-03-04 19:00:00,Urban,0
T01509,U0696,16.14,POS,2025-03-04 20:00:00,Urban,0
T01510,U0015,73.18,POS,2025-03-04 21:00:00,Urban,0
T01511,U0157,12.83,Online,2025-03-04 22:00:00,Urban,0
T01512,U0648,58.94,Online,2025-03-04 23:00:00,Urban,0
T01513,U0261,13.29,Online,2025-03-05 00:00:00,Suburban,0
T01514,U0157,49.09,Online,2025-03-05 01:00:00,Rural,0
T01515,U0047,68.73,POS,2025-03-05 02:00:00,Urban,0
T01516,U0324,12.34,Online,2025-03-05 03:00:00,Urban,0
T01517,U0844,3.09,Online,2025-03-05 04:00:00,Urban,0
T01518,U0685,7.02,Online,2025-03-05 05:00:00,Suburban,0
T01519,U0130,46.57,Mobile,2025-03-05 06:00:00,Urban,0
T01520,U0411,94.67,Online,2025-03-05 07:00:00,Urban,0
T01521,U0095,2.3,POS,2025-03-05 08:00:00,Urban,0
T01522,U0627,66.24,Online,2025-03-05 09:00:00,Rural,0
T01523,U0755,20.88,Online,2025-03-05 10:00:00,Urban,0
T01524,U0932,32.56,Online,2025-03-05 11:00:00,Urban,0
T01525,U0292,132.15,POS,2025-03-05 12:00:00,Rural,0
T01526,U0794,20.17,POS,2025-03-05 13:00:00,Suburban,0
T01527,U0811,31.31,ATM,2025-03-05 14:00:00,Suburban,0
T01528,U0283,0.69,Online,2025-03-05 15:00:00,Urban,0
T01529,U0069,4.26,Online,2025-03-05 16:00:00,Rural,0
T01530,U0660,14.96,Mobile,2025-03-05 17:00:00,Suburban,0
T01531,U0011,1.41,Online,2025-03-05 18:00:00,Suburban,0
T01532,U0254,49.9,POS,2025-03-05 19:00:00,Suburban,0
T01533,U0842,27.79,POS,2025-03-05 20:00:00,Suburban,0
T01534,U0872,39.72,Online,2025-03-05 21:00:00,Urban,0
T01535,U0550,9.6,POS,2025-03-05 22:00:00,Urban,0
T01536,U0134,17.54,Online,2025-03-05 23:00:00,Suburban,0
T01537,U0712,54.51,Online,2025-03-06 00:00:00,Urban,0
T01538,U0023,168.05,Online,2025-03-06 01:00:00,Urban,0
T01539,U0815,2.59,ATM,2025-03-06 02:00:00,Urban,0
T01540,U0346,110.54,Online,2025-03-06 03:00:00,Suburban,1
T01541,U0302,43.01,POS,2025-03-06 04:00:00,Urban,0
T01542,U0363,41.5,Mobile,2025-03-06 05:00:00,Suburban,0
T01543,U0396,34.69,POS,2025-03-06 06:00:00,Suburban,0
T01544,U0218,3.6,POS,2025-03-06 07:00:00,Urban,0
T01545,U0141,4.71,Online,2025-03-06 08:00:00,Urban,0
T01546,U0616,45.93,Online,2025-03-06 09:00:00,Urban,0
T01547,U0958,20.85,Online,2025-03-06 10:00:00,Urban,0
T01548,U0210,124.61,POS,2025-03-06 11:00:00,Urban,0
T01549,U0985,26.09,Mobile,2025-03-06 12:00:00,Urban,0
T01550,U0993,7.73,Mobile,2025-03-06 13:00:00,Rural,0
T01551,U0623,62.71,ATM,2025-03-06 14:00:00,Urban,0
T01552,U0616,17.36,ATM,2025-03-06 15:00:00,Suburban,0
T01553,U0828,37.27,Online,2025-03-06 16:00:00,Urban,0
T01554,U0683,59.84,POS,2025-03-06 17:00:00,Suburban,0
T01555,U0460,115.26,ATM,2025-03-06 18:00:00,Urban,0
T01556,U0356,78.56,Online,2025-03-06 19:00:00,Suburban,0
T01557,U0324,56.41,Mobile,2025-03-06 20:00:00,Suburban,0
T01558,U0133,56.91,Online,2025-03-06 21:00:00,Suburban,0
T01559,U0888,145.87,POS,2025-03-06 22:00:00,Urban,0
T01560,U0805,17.54,POS,2025-03-06 23:00:00,Suburban,1
T01561,U0840,0.06,Mobile,2025-03-07 00:00:00,Urban,0
T01562,U0127,15.87,Online,2025-03-07 01:00:00,Urban,0
T01563,U0106,12.29,POS,2025-03-07 02:00:00,Urban,0
T01564,U0604,54.21,POS,2025-03-07 03:00:00,Urban,0
T01565,U0799,50.22,Online,2025-03-07 04:00:00,Urban,0
T01566,U0378,45.0,POS,2025-03-07 05:00:00,Suburban,0
T01567,U0905,0.82,POS,2025-03-07 06:00:00,Urban,0
T01568,U0051,65.24,POS,2025-03-07 07:00:00,Urban,0
T01569,U0029,19.54,Online,2025-03-07 08:00:00,Urban,0
T01570,U0462,54.69,Online,2025-03-07 09:00:00,Suburban,0
T01571,U0296,40.66,POS,2025-03-07 10:00:00,Urban,0
T01572,U0297,20.98,Online,2025-03-07 11:00:00,Urban,0
T01573,U0726,7.23,Online,2025-03-07 12:00:00,Suburban,0
T01574,U0779,4.96,Mobile,2025-03-07 13:00:00,Urban,0
T01575,U0407,89.05,POS,2025-03-07 14:00:00,Urban,0
T01576,U0769,125.29,POS,2025-03-07 15:00:00,Urban,0
T01577,U0814,52.46,Online,2025-03-07 16:00:00,Suburban,0
T01578,U0613,5.46,Online,2025-03-07 17:00:00,Suburban,0
T01579,U0405,25.71,Online,2025-03-07 18:00:00,Urban,0
T01580,U0346,65.27,Online,2025-03-07 19:00:00,Urban,0
T01581,U0622,75.67,POS,2025-03-07 20:00:00,Urban,0
T01582,U0420,6.29,POS,2025-03-07 21:00:00,Suburban,0
T01583,U0182,0.0,Online,2025-03-07 22:00:00,Suburban,0
T01584,U0983,62.26,Online,2025-03-07 23:00:00,Urban,0
T01585,U0825,22.05,Online,2025-03-08 00:00:00,Urban,0
T01586,U0001,14.68,Online,2025-03-08 01:00:00,Suburban,0
T01587,U0831,0.65,Online,2025-03-08 02:00:00,Suburban,0
T01588,U0950,38.86,Mobile,2025-03-08 03:00:00,Suburban,0
T01589,U0567,95.24,POS,2025-03-08 04:00:00,Suburban,0
T01590,U0371,158.07,POS,2025-03-08 05:00:00,Suburban,0
T01591,U0936,41.71,Online,2025-03-08 06:00:00,Urban,0
T01592,U0911,36.12,Mobile,2025-03-08 07:00:00,Urban,0
T01593,U0661,4.44,POS,2025-03-08 08:00:00,Urban,0
T01594,U0431,39.8,POS,2025-03-08 09:00:00,Suburban,0
T01595,U0969,23.9,Online,2025-03-08 10:00:00,Urban,0
T01596,U0309,46.71,Mobile,2025-03-08 11:00:00,Urban,0
T01597,U0137,24.61,ATM,2025-03-08 12:00:00,Urban,0
T01598,U0202,13.74,ATM,2025-03-08 13:00:00,Urban,0
T01599,U0436,4.99,Online,2025-03-08 14:00:00,Suburban,0
T01600,U0313,18.91,Online,2025-03-08 15:00:00,Urban,0
T01601,U0117,5.08,Online,2025-03-08 16:00:00,Urban,0
T01602,U0666,9.73,Online,2025-03-08 17:00:00,Suburban,0
T01603,U0937,218.45,ATM,2025-03-08 18:00:00,Urban,0
T01604,U0803,29.36,Online,2025-03-08 19:00:00,Suburban,0
T01605,U0575,37.95,Online,2025-03-08 20:00:00,Suburban,0
T01606,U0244,103.42,Online,2025-03-08 21:00:00,Rural,0
T01607,U0537,270.96,Online,2025-03-08 22:00:00,Suburban,0
T01608,U0602,43.7,Online,2025-03-08 23:00:00,Urban,0
T01609,U0075,83.69,POS,2025-03-09 00:00:00,Urban,0
T01610,U0806,19.8,POS,2025-03-09 01:00:00,Urban,0
T01611,U0386,18.25,Online,2025-03-09 02:00:00,Urban,0
T01612,U0903,25.77,Online,2025-03-09 03:00:00,Urban,0
T01613,U0210,55.81,Online,2025-03-09 04:00:00,Urban,0
T01614,U0475,57.32,Online,2025-03-09 05:00:00,Suburban,0
T01615,U0418,94.65,POS,2025-03-09 06:00:00,Urban,1
T01616,U0347,7.15,POS,2025-03-09 07:00:00,Urban,0
T01617,U0529,50.04,POS,2025-03-09 08:00:00,Urban,0
T01618,U0640,6.87,POS,2025-03-09 09:00:00,Urban,0
T01619,U0939,43.2,Online,2025-03-09 10:00:00,Rural,0
T01620,U0955,59.11,Mobile,2025-03-09 11:00:00,Urban,0
T01621,U0876,60.3,ATM,2025-03-09 12:00:00,Suburban,0
T01622,U0763,70.01,Mobile,2025-03-09 13:00:00,Urban,0
T01623,U0179,515.6,Online,2025-03-09 14:00:00,Urban,1
T01624,U0182,34.65,Mobile,2025-03-09 15:00:00,Urban,0
T01625,U0664,65.51,ATM,2025-03-09 16:00:00,Suburban,0
T01626,U0025,48.27,ATM,2025-03-09 17:00:00,Urban,0
T01627,U0967,10.33,Online,2025-03-09 18:00:00,Urban,0
T01628,U0180,1.3,POS,2025-03-09 19:00:00,Urban,0
T01629,U0710,16.74,Mobile,2025-03-09 20:00:00,Suburban,0
T01630,U0501,29.26,POS,2025-03-09 21:00:00,Suburban,0
T01631,U0856,48.0,POS,2025-03-09 22:00:00,Urban,0
T01632,U0161,94.84,Mobile,2025-03-09 23:00:00,Urban,0
T01633,U0177,10.92,Online,2025-03-10 00:00:00,Suburban,0
T01634,U0285,6.71,POS,2025-03-10 01:00:00,Suburban,0
T01635,U0063,165.49,Online,2025-03-10 02:00:00,Suburban,0
T01636,U0662,5.72,Mobile,2025-03-10 03:00:00,Suburban,0
T01637,U0666,32.55,Online,2025-03-10 04:00:00,Suburban,0
T01638,U0156,44.04,POS,2025-03-10 05:00:00,Urban,0
T01639,U0882,194.89999999999998,POS,2025-03-10 06:00:00,Suburban,1
T01640,U0469,4.5,POS,2025-03-10 07:00:00,Rural,0
T01641,U0049,2.94,POS,2025-03-10 08:00:00,Urban,0
T01642,U0967,5.57,Mobile,2025-03-10 09:00:00,Urban,0
T01643,U0849,44.04,Mobile,2025-03-10 10:00:00,Rural,0
T01644,U0084,39.3,Online,2025-03-10 11:00:00,Urban,0
T01645,U0361,13.31,Online,2025-03-10 12:00:00,Suburban,0
T01646,U0689,50.77,Online,2025-03-10 13:00:00,Urban,0
T01647,U0148,85.76,Online,2025-03-10 14:00:00,Urban,0
T01648,U0630,2.12,POS,2025-03-10 15:00:00,Urban,0
T01649,U0342,34.47,Mobile,2025-03-10 16:00:00,Urban,0
T01650,U0476,58.45,ATM,2025-03-10 17:00:00,Urban,0
T01651,U0063,14.54,Online,2025-03-10 18:00:00,Urban,0
T01652,U0701,18.39,Online,2025-03-10 19:00:00,Suburban,0
T01653,U0360,237.75,Online,2025-03-10 20:00:00,Rural,1
T01654,U0561,114.11,POS,2025-03-10 21:00:00,Urban,0
T01655,U0327,83.02,Online,2025-03-10 22:00:00,Urban,0
T01656,U0769,43.75,ATM,2025-03-10 23:00:00,Urban,0
T01657,U0736,65.51,Mobile,2025-03-11 00:00:00,Urban,0
T01658,U0141,22.69,Online,2025-03-11 01:00:00,Urban,0
T01659,U0990,51.22,ATM,2025-03-11 02:00:00,Urban,0
T01660,U0215,31.38,Online,2025-03-11 03:00:00,Urban,0
T01661,U0435,10.53,POS,2025-03-11 04:00:00,Urban,0
T01662,U0891,60.49,Online,2025-03-11 05:00:00,Urban,0
T01663,U0952,40.65,Online,2025-03-11 06:00:00,Suburban,0
T01664,U0723,22.21,Mobile,2025-03-11 07:00:00,Urban,0
T01665,U0318,121.15,Online,2025-03-11 08:00:00,Suburban,0
T01666,U0032,1.06,POS,2025-03-11 09:00:00,Rural,0
T01667,U0670,18.97,Online,2025-03-11 10:00:00,Rural,0
T01668,U0285,2.93,Online,2025-03-11 11:00:00,Rural,0
T01669,U0305,72.73,Online,2025-03-11 12:00:00,Urban,0
T01670,U0429,60.55,Online,2025-03-11 13:00:00,Urban,0
T01671,U0477,20.12,POS,2025-03-11 14:00:00,Urban,0
T01672,U0286,56.3,Online,2025-03-11 15:00:00,Suburban,0
T01673,U0144,25.2,POS,2025-03-11 16:00:00,Suburban,0
T01674,U0424,70.58,POS,2025-03-11 17:00:00,Suburban,0
T01675,U0019,30.27,POS,2025-03-11 18:00:00,Urban,0
T01676,U0018,132.89999999999998,Online,2025-03-11 19:00:00,Suburban,1
T01677,U0769,136.46,Online,2025-03-11 20:00:00,Urban,1
T01678,U0590,14.44,Online,2025-03-11 21:00:00,Urban,0
T01679,U0371,6.42,Online,2025-03-11 22:00:00,Suburban,0
T01680,U0175,43.92,Online,2025-03-11 23:00:00,Urban,0
T01681,U0194,174.21,Online,2025-03-12 00:00:00,Rural,0
T01682,U0502,23.73,Online,2025-03-12 01:00:00,Urban,0
T01683,U0988,3.2,POS,2025-03-12 02:00:00,Suburban,0
T01684,U0113,20.72,Online,2025-03-12 03:00:00,Urban,0
T01685,U0114,35.25,Online,2025-03-12 04:00:00,Suburban,0
T01686,U0222,8.83,POS,2025-03-12 05:00:00,Suburban,0
T01687,U0678,53.66,Online,2025-03-12 06:00:00,Rural,0
T01688,U0947,304.83,Online,2025-03-12 07:00:00,Urban,0
T01689,U0831,30.05,Online,2025-03-12 08:00:00,Rural,0
T01690,U0644,21.9,POS,2025-03-12 09:00:00,Urban,0
T01691,U0897,25.6,Online,2025-03-12 10:00:00,Urban,0
T01692,U0264,6.12,Online,2025-03-12 11:00:00,Urban,0
T01693,U0925,107.4,POS,2025-03-12 12:00:00,Suburban,1
T01694,U0055,26.79,POS,2025-03-12 13:00:00,Urban,0
T01695,U0871,24.49,POS,2025-03-12 14:00:00,Suburban,0
T01696,U0643,53.89,ATM,2025-03-12 15:00:00,Suburban,0
T01697,U0800,29.17,Online,2025-03-12 16:00:00,Urban,0
T01698,U0778,52.24,Online,2025-03-12 17:00:00,Rural,0
T01699,U0458,3.17,Online,2025-03-12 18:00:00,Urban,0
T01700,U0979,84.03,Online,2025-03-12 19:00:00,Suburban,0
T01701,U0878,141.09,Online,2025-03-12 20:00:00,Urban,0
T01702,U0162,52.32,Online,2025-03-12 21:00:00,Urban,0
T01703,U0380,772.8499999999999,POS,2025-03-12 22:00:00,Urban,1
T01704,U0993,8.21,POS,2025-03-12 23:00:00,Urban,0
T01705,U0087,32.45,Online,2025-03-13 00:00:00,Urban,0
T01706,U0055,46.04,POS,2025-03-13 01:00:00,Urban,0
T01707,U0476,43.58,Online,2025-03-13 02:00:00,Urban,0
T01708,U0800,25.66,Online,2025-03-13 03:00:00,Urban,0
T01709,U0178,20.63,POS,2025-03-13 04:00:00,Urban,0
T01710,U0391,6.78,Online,2025-03-13 05:00:00,Suburban,0
T01711,U0349,24.86,Online,2025-03-13 06:00:00,Urban,0
T01712,U0008,8.88,Online,2025-03-13 07:00:00,Suburban,0
T01713,U0833,66.28,Mobile,2025-03-13 08:00:00,Suburban,0
T01714,U0313,11.71,POS,2025-03-13 09:00:00,Suburban,0
T01715,U0759,3.02,Online,2025-03-13 10:00:00,Suburban,0
